Course	Room	Teacher	Time	Students
002161	PK338	1083806	2	3417108 3435771 3436311 3438113 3438232 3440419 3443421 3451168 3453445 3455631 3455915 3456722 3458972 3460488 3461826 3462639 3462817 3462896 3464327 3466364 3474620 3477824 3480375 3480668 3480732 3481203 3481805 3481943 3485169 3485288 3485290 3485912 3486782 3487087 3505157 3582040 
004874	RCCON	3647219	2	3417166 3431750 3433251 3435380 3440508 3462298 3463587 3480382 3482588 3484272 3484816 3576569 
005162	CARP17	0031582	2	3417166 3432595 3436119 3441838 3442188 3556617 
012437	TH104	0825571	2	3417819 3418106 3426213 3426638 3430131 3430786 3434539 3437756 3438443 3439283 3440419 3446670 3454115 3455981 3459111 3462516 
008469	TAYF	3420576	3	3418106 3431939 3438652 3439588 3455908 3465245 3466962 3467199 3474463 3480067 3480423 3481557 3481967 3486311 3486475 3486858 3576627 
014215	PK259	3646854	3	3418117 3421700 3429733 3435039 3456677 3480067 3483467 
007404	SW7	0168763	3	3418120 
003275	EHII	0695890	3	3418145 3430706 3438020 3442641 3457935 3462872 3476930 3483925 3486777 3576438 
005215	GOAUD	3555097	3	3418145 3457932 3478102 3485628 3486740 3559302 3581995 
007016	PEMSTD	0316015	3	3418499 3438550 3443453 3460359 3524066 3544262 3576515 3581249 
013781	PK25	3557107	3	3418499 3425219 3426735 3431939 3432622 3438441 3438472 3438473 3438652 3454494 3455341 3457777 3459522 3463022 3464100 3483155 3483950 3484752 3484887 3485305 3533093 3533264 3551641 3561704 3578707 
012292	TH110	3098022	6	3418606 3446353 3456089 3462417 3463524 3463560 3466011 3468504 3485361 3560167 3576425 3580991 3581220 3581903 3669050 
003270	PK20	0695890	6	3418908 3433788 3438441 3440175 3443092 3444537 3447478 3453262 3455908 3456290 3460820 3461962 3480264 3480423 3481102 3481557 3484324 3486777 3576230 3577590 3580407 3581249 
005741	PK274	3392421	3	3420037 3432595 3438068 3452874 3479382 3484314 
002420	TH110	0695890	7	3420380 3433962 3456820 3482445 3486141 
014122	TAYB	3555100	3	3420380 3421153 3438342 3452561 3464848 3481944 3561660 3576492 3692269 
005120	DAL10	3400071	3	3420434 3464855 3561318 3578861 3579099 
001871	ROSTUD	3422398	3	3420437 3436311 3462647 3464193 
001750	TH104	0416447	3	3420837 3429834 3443207 3451664 3455151 3458934 3459972 3462240 3467781 3549052 3557478 3575969 3581609 3668772 
014214	CARP21	3646854	6	3420940 3426717 3435366 3438020 3444811 3458049 3476930 3481875 3576343 3576426 
003017	BYC127	0492580	3	3421044 3429834 3437341 3438102 3458176 3479718 3481967 3484216 3485054 3485416 3485800 3560770 3561280 3576444 3576480 3579949 3581918 
012352	PK10	0129398	3	3421753 3437341 3460737 3480734 3558838 3576536 
012353	CARP17	0683480	3	3421753 3432357 3462956 3576579 3578910 
004372	TH121	0138190	3	3422146 3433501 3576359 3576500 
