Course	Room	Teacher	Time	Students
015113	DAL315	0820103	4	3695543 3819177 3930047 3597302 3819598 4091039 3690733 3797192 3914724 3931889 3790928 3689328 3910567 4092767 4093973 3620520 3691416 3929894 3790244 3578910 4176465 
003445	TH251	0031359	2	3904411 3930303 3691228 3773692 3914724 3818675 4086229 4086410 4095965 
015867	PK227	4168989	2	
013185	TAYSEM	0125630	2	3910470 3910483 
014113	TH110	0827051	2	3712905 3905822 3929419 3910463 4086230 4086303 4086336 4086337 3901577 4041708 3820963 4175385 4175466 4086385 
015888	PK100	4170297	2	3692285 3789529 3818024 3819304 3690346 3797671 3797825 3797849 3910544 4086506 3790244 
007391	DAL315	0031631	2	3717137 3796007 3816924 3816992 3821231 4091039 3651033 3768088 3693185 3595163 3620017 3690652 3692187 3694780 3797612 
014567	PK20	0898918	2	3716140 3721962 3821729 3851345 3852791 3902905 3914344 3914515 3915054 3821440 3912597 3817969 3854016 3910185 3808480 3789283 3823307 3823438 3914502 3914814 3795919 3823228 3903994 3928966 3929222 3460343 3653119 3819393 3861195 3901413 3901722 3930302 3930865 3797718 3910617 4086314 4086477 3560236 3822201 3847931 3883991 3901731 3904324 3905830 3914552 3915099 3915711 3918056 3921208 3923376 3931453 3931466 3931946 3957394 3968696 3970633 3989696 3994726 3995568 3995802 4001588 4001999 4002075 4002094 4002909 4003130 4040430 4043549 4088956 4091805 4092290 4092767 4093015 4093026 4093066 4093136 4093161 4093612 4093989 4095053 4095086 4095309 4095472 4095876 4095897 4095930 3619216 3928589 4077315 3821273 3930253 4086499 
003014	PK243	3332662	2	3730202 3789806 3820405 3820588 3667749 3819598 3577703 3930168 3914354 3789246 3694012 3930042 3689944 3763675 3797602 3797634 3797666 3797733 3910468 3910667 4093370 3910661 
007372	CARP21	0603646	2	3759552 3817682 3818480 3797168 3931959 3774021 3846234 3790792 3822995 3821016 3931889 3915028 3903986 3956133 3797748 3797785 3910537 3910548 3910707 3574483 3580407 3910603 
004359	TH223	0847593	2	3846717 3929241 4086289 4003839 
006029	PK349	0213446	4	3710991 3768197 3817507 3821958 3850568 3903896 3914754 3914820 3929812 3817962 3904645 3930034 3901254 3930678 3819269 3821197 3930296 3845742 3852207 3929679 3915029 3458065 3799593 3930168 3695345 3816486 3691834 3722926 3821588 3833424 3902440 3905871 3578392 3905460 3914739 4086223 4086236 4086237 4086425 3887326 3922542 3928826 3931666 3973885 3994733 3994876 4002113 4003485 4011555 4037708 4091877 4091936 4092290 4092670 4092769 4093293 4093970 4093989 4095046 4095047 4170471 3917445 3974846 3819196 4093446 
009386	GOB	0031388	2	3608602 4086348 3559872 
015849	PK328	3554810	2	3759024 3691983 3914251 3820768 3902614 3914906 3668956 3700270 3910711 4175312 3910718 
011076	TAYC	0826964	2	3805981 3818762 3798513 3910567 3910600 3797659 
008784	CARP13	0031572	2	3820397 3820961 4086330 
012303	RCCON	0576472	2	3691981 3839352 3910602 3788983 
001156	DAL212A	0493725	5	3789529 3929635 3929572 4075429 4090844 
003001	TAYG	3473854	2	3819177 3930034 3694738 3694289 3851913 3823271 3666161 3910563 3671929 3909951 3910479 
003412	PK20	0058557	3	3827187 3901254 3929237 3635012 3823473 3888348 3922542 3953819 3960504 3992528 3999899 4000812 3652339 3816997 
013718	DAL1	3555417	4	3796732 3914928 3668386 3819367 3650736 3666995 3671929 
006524	PK278	4092861	3	3931688 3816993 
014550	TH111	1167933	4	3797564 3635008 3692786 3651412 3462565 3689329 3823438 3692187 3818771 3484374 3790863 3797748 3797877 3910525 3574483 3652177 3693433 
004274	PK338	3818521	5	3666175 3814239 3929241 3493931 3577703 3904334 3844962 3929237 3602435 3789439 3821886 3852806 3929864 3455037 3822886 3910762 4086214 4086216 4086249 3988502 4175388 3910737 4086309 4086323 
004803	TH224	0031373	4	3816180 3911048 3823755 3708638 3904620 3797755 3910584 3910613 4086452 3929289 3931836 3984532 4001662 4041708 4076454 4091805 3888468 3910611 3989657 
005247	ROSTUD	0806046	4	3708949 3616206 3929704 3797836 3453663 
014990	CARP25	3926311	4	3816722 3846920 3915332 3913863 3589576 3690346 3823402 3888348 3904324 3994652 4093015 4095424 
011321	EHIII	0028980	4	3815949 3816924 3655393 3816708 3692915 3797792 3797793 3797843 
015869	DAL212E	0031522	4	3712913 3559172 3929102 3797862 
004014	TAYD	0031578	4	3816174 3894530 4003415 4090845 3973360 
013203	EHLEC	3098022	4	3817637 3914515 3930544 3816756 3817427 3903994 3929776 3922150 3959570 4003534 4092823 4174206 3651348 3797808 
015421	PK100	0028980	5	3693224 3817682 3595163 3797662 3910639 
003447	TAYB	0031359	4	3651750 3652396 3667677 3668366 3692164 3816483 3817981 3901484 3904411 3931158 3762625 3871577 3823151 3843810 4091767 3910578 
004021	GOCOM	0854975	4	3816960 3818029 3930301 3929644 3910500 3879197 4086483 
002567	TAYF	3393847	4	3820729 3848415 3858715 3847728 3691575 3820378 3792350 3910422 3906250 3860451 3690719 3820038 3910527 3910637 3910758 4012718 4086430 3910471 3910579 3797610 
