Course	Room	Teacher	Time	Students
001229	PK328	1020104	4	3236337 3359596 
011987	BYC106	0004955	4	3236356 
012890	TH102	1084458	5	
013005	TH224	3443571	5	3236356 3416375 
002396	DAL212E	0020988	4	3245992 3261631 
009232	TH102	3208421	4	3248623 3324289 3337334 3337390 3338762 3396492 3398070 3411546 3412835 3414016 3415769 3458122 
004010	PK229	3442425	4	3249123 3251757 3354609 3415125 3417073 3417088 3418058 3419570 3420380 3425095 3425755 3428820 3430978 3431629 3431651 3434124 3434539 3436227 3437329 3437781 3439356 
007882	TAYD	0470839	4	3249454 3251781 3331686 3340716 3363924 3365824 3402583 3404279 
001424	PK25	0020093	4	3252499 3338017 3417166 3421770 3425356 3426735 3432398 3436206 3436216 3437978 
006523	PK338	0031573	6	3418058 3428820 
004810	null	1051497	0	
005217	CARP25	0493856	4	3255465 3329449 3350812 3381424 3393147 3402266 
006504	PK180	3451414	4	3257543 3331179 3372100 3384120 3396208 3404642 3404828 3406295 3411059 3415766 3418117 3426169 3426556 3431078 3432040 3438287 
012289	CAN314	0409956	4	3258485 3291024 3322523 3381480 3413521 
005264	TAYG	1020104	5	3261773 3339827 3437701 
013004	TH110	3451416	7	3263080 3312800 
011855	DAL300	0020093	5	3276264 3304946 3405744 
012593	TAYG	3425460	4	3283602 3337463 3340096 3340797 3389674 3390102 3396837 3404732 3431155 3432238 3435922 3437141 3438441 3438472 
012894	GYMFIT	0033033	4	3303699 3389574 
004864	null	3451416	0	
003448	PK338	0031359	5	3314570 3331071 3338504 3339061 3340292 3347973 3405145 3417338 3418145 3424318 3435183 3437252 
001878	PK25	0168763	5	3318430 3360165 
012749	EH103	3426520	4	3415217 3429532 
004015	TAYF	1167978	4	3353145 3411005 3414395 3417042 3417359 3418216 3431303 3432447 3436158 3436212 3436683 
007365	TH110	0603646	4	3337037 3338668 3340324 3341079 3341634 3342969 3352904 3397992 3405151 3406073 3411158 3412644 3413728 3414201 3414238 3415615 3416640 3416997 3417055 3417097 3417336 3418264 3420037 3421604 3422289 3422414 3422964 3425401 3426020 3426244 3429524 3429832 3429894 3430142 3430152 3430383 3431060 3431226 3431260 3431535 3431828 3432622 3433251 3435380 3435397 3435931 3437089 3437295 3437589 3437591 3437701 3438443 3438589 3439437 3439511 3439528 3439636 
002653	DAL119	0576472	4	3338564 3413980 3432782 3438471 
002420	RCCON	0695890	4	
003406	EHLEC	3320456	4	3339315 3404976 3431939 3434468 3438465 3439283 3439899 
001559	ROSTUD	0031756	4	
010859	DAL6	0402773	4	3414278 3425364 
005850	DAL25	3102393	4	3340449 3353511 3396036 3397586 3414657 3415852 3435366 
013059	PK259	3458402	4	3343577 
004661	GOCOM	3455481	4	3350670 3430953 
008790	PK154	3194197	4	
001749	PEMSTD	3460008	4	3377851 3434210 3435627 
012847	null	3447549	0	
008799	RCSEM	0031572	4	3397565 3417003 3426666 
002393	PK10	3332662	4	3414811 
009225	DAL315	1061058	4	3413771 3426718 3433788 
011335	TH110	0031573	6	3412874 
001242	EHLEC	3208421	5	3414811 
012762	DAL25	3421211	5	3417075 
005120	TH223	3400071	4	3417512 
012594	PK180	3425460	5	3420940 3432077 3432447 3435366 
012846	PK229	3447549	7	3430953 
012748	PK336	3426520	5	3434079 
006019	PK354	0856198	4	
