67.731
Course	Room	Teacher	Time	Students
007365	DAL204	0031522	2	1018183 1037291 1056857 1083594 1100625 1163391 1163897 1169382 1170479 3080612 3085644 3088090 3090266 3092880 3095335 3095625 3095630 3097347 3099448 3100182 3100989 3104660 3104770 3107254 3109485 3112870 3128188 3129360 3133386 3144208 3173458 3198356 3198769 3202466 3203637 3211731 3213069 3218455 3218584 3219743 3220362 3220795 3222659 3223591 3224418 3224484 3224986 3224993 3225182 3225612 3227006 
011323	PK200	3198619	3	1018183 
004885	DAL112	0672202	2	1047339 1084462 3069337 
011302	CARP17	3194193	4	1018271 1056217 3090362 
005161	PK128	0031582	2	1025379 1044157 
001181	RCCON	0031471	2	1058058 1137955 3200015 
001757	PK200	0254474	2	3102974 
004065	PK264	3244352	2	1019006 1081952 1143639 3076896 3107658 
005722	TH110	0984701	3	1019025 1058223 1078198 1088636 3087493 3098747 3105170 3106068 3126626 3127208 3128188 3134461 3153272 3153273 3160884 3168968 3202052 3211857 3213069 3217527 3218584 3218974 3220980 3224949 3225713 
011304	TAYD	3092941	3	1019212 1053370 1079444 1084363 1085061 1165961 3069991 3074289 3077033 3089298 3089824 3095387 3103826 3107963 
008485	TAYB	0031553	3	1020150 1050781 1064270 1098099 1144234 
008488	GIL101	0031553	4	1020150 1050781 1064270 1082799 1098099 1144234 
011343	PK337	3213249	3	1020478 3073300 
004882	CAN311	0697660	3	1020727 
011207	TH111	0031478	3	1021017 1030683 1067297 1073544 1095596 1133174 
006519	TH104	0031478	4	1021751 1030683 1079384 1169962 
005724	PK243	0031392	3	1023494 1086927 1124785 1163278 1164190 1164206 3079272 3085810 3085836 3095335 3099467 3099468 3102884 3104770 3105862 3211821 3218938 
002674	CARP21	0468281	3	1025379 1060299 1078646 1081939 1087490 3089611 3092294 
002164	GOA	0180723	3	1025460 1059572 1101406 1116854 3070344 3070438 3078073 3096547 
007008	TH110	3195964	4	1026650 1065271 1088690 1097648 1170848 3070648 3074634 3081368 3087352 3087720 3097894 3099822 3100927 3102153 3102868 3104658 3105862 3160884 3170761 3198776 3223347 3223591 3225118 
004733	EHI	1084458	3	1162688 3128366 3161291 3167586 3227006 
005854	DAL105	3212821	3	1028249 1089147 1099662 1111901 3086015 3106131 3114024 3196465 3198769 3201250 
005862	ROSTUD	0031416	3	1039831 
004838	PK338	1051497	5	1029210 1032769 1038420 1077482 1081101 1082150 1100625 3072063 3072447 3080937 3087696 3089892 3213069 3217514 
009299	GIL210	3092667	3	1029210 1041981 1063875 1171002 3078500 3106769 3314231 
004288	PK336	0123161	5	1064385 3087983 
008765	PK338	3194197	3	1037291 1081101 1083594 1084017 1086710 1087116 1088785 1162008 1167714 1169331 3071136 3074711 3079862 3080198 3085728 3088124 3099165 3099704 3100155 3100408 3100678 3100835 3102322 3102915 3104541 3105046 3105821 3105895 3106953 3107589 3108306 3113981 3127487 3149956 3176913 3180861 3182934 3184743 3195980 3198863 3200866 3201900 3221418 
001455	TH104	0020093	3	1037338 1140609 3072063 3099822 3103177 
004023	RCCON	0031332	3	1037413 1077417 
001183	PK229	0406445	3	1037745 1041140 1056281 1065781 1087782 1088882 1095157 1096113 1103391 1143717 1146215 1161960 3072293 3077064 3082830 3086747 3088352 3095050 3099957 3100110 3100824 3103933 3107323 
011528	EHLEC	3310251	3	1039868 1057592 1081249 1101031 3069337 3070648 3092236 
007909	PK300	0742958	3	1040045 
007900	CARP25	0031539	3	1040874 1055441 1057261 1058048 1080272 1158007 1163664 1169386 3087433 3095649 3102316 3107658 3118334 
011532	PK278	0301909	3	3105099 
004009	PK25	0030564	3	1046439 1047318 1047339 1076854 1112377 1166163 3089948 3091653 3092072 3097890 3099757 3100762 3102969 3102995 3112797 3116065 3116805 3129544 3130894 3134011 3134217 3156597 3157738 3159218 3161154 3162638 3172803 3174234 3184641 3184966 3186688 3198356 3216292 3217652 3218455 3219221 3222282 3222477 3223347 3223998 3224492 3225356 
004394	PK227	0989327	3	1054176 1100899 3109485 
001763	CARP15	0027799	3	1066778 1067251 1080654 3072397 3085649 
001765	TAYC	0271874	3	1099059 3160149 
007387	DAL100A	0031522	3	3086238 3098918 
004852	PK349	3194193	5	1056012 1056270 1100338 3080198 3080592 3095625 3218455 
004292	GOCOM	3092832	3	1056096 1078508 
004293	PK259	0017611	3	
004280	TAYG	0031577	3	1086867 1088120 1117264 3096149 3097341 3102974 
011300	TH111	0020093	4	1056600 1116377 
002367	PK349	3208421	3	1056738 1119989 1134358 1141167 1143228 1159063 3074314 3075829 3079370 3085986 3097636 3100628 3103038 3112448 3113444 3133386 3158773 3173458 3192700 3196457 3197712 3217605 3218706 3223822 3224986 
008423	DAL112	0132890	3	1081952 
005258	TH3F	0056990	3	1057004 1067182 1083431 
005734	PK232	0855349	3	3102599 
003009	EHII	0375562	3	1078648 1131189 1161482 3072477 3072594 3074570 3074891 3074930 3080473 3085513 3087449 3096962 3099774 3104731 3105854 
002403	PK354	1137952	3	1058242 3098754 3099590 
004872	PK227	0989327	4	1058421 1084462 
002562	TAYF	0564741	3	1058893 1065945 1077065 3079675 3105166 3116392 3133028 3184862 3212716 3221305 
002637	EHIII	0827051	3	1142227 1143265 3065039 3077809 3105818 
001766	EHSEM	1165592	3	1065646 1077815 1082799 3071094 3073507 3095924 3220362 
003454	PK180	0915760	3	1059654 1067241 1076234 1079756 1080757 1081250 1088972 1090933 1092187 1093044 1093549 1095349 1105086 1122905 1126639 1129708 1142212 1157688 1158026 1169360 3072447 3090537 3092985 
002643	CAN314	0765372	3	1062675 3226257 
004274	PK349	3092832	4	1064035 1160885 1172355 3070440 3072890 3082830 3093190 3095649 3096149 3096592 3099590 3100408 3100876 3110781 3161154 3224492 3224773 
005189	EHLEC	1137952	4	1064752 1080303 1092999 1122784 1141220 1142309 1143265 1170370 
004014	TAYE	0854975	3	1064790 1080789 3070536 3070881 3080592 3081368 3093190 3095719 3095842 3099420 3104899 3111488 3144208 3217421 3224476 3225118 
001764	TH224	1165592	4	1067241 1077380 1088972 1170860 3071151 3072447 3075163 3078465 3089298 3098918 
007398	PK264	0851717	3	1067377 1077413 1122784 3076930 
003463	CARP25	0599596	4	1067724 1078508 3074734 3082398 3088988 3099467 
004282	CARP13	3318666	3	1117320 1169962 
008767	TH224	0031572	3	1076437 1104151 1170709 3087444 3088521 3090066 3092704 3095625 3097120 3100897 3101841 3102153 3106074 3142819 3178456 3197293 3202006 3223244 3225612 
001749	CARP17	3198088	3	1076531 3087407 3112870 3115170 
005191	DAL204	1137952	5	1076783 1094929 1142418 3073692 3074634 3076576 3079370 3085509 3102153 3105802 3105821 
004700	DAL318	0031621	3	3093174 
004739	PEMSTD	0004955	3	
005863	PK128	0031582	3	1076877 
010975	EHIII	0915760	4	1077065 3095924 
005847	GOB	0031416	4	1077683 1077874 3087407 3097158 3104489 3220362 3220990 3224227 
005123	TAYSEM	0031560	3	1088384 3084099 
007034	RCSEM	3320374	3	1078896 3111592 
005727	PK278	0984701	4	1078680 3086512 
010936	DAL100A	0827051	4	1078896 
001547	RCSEM	1054236	4	1079268 3095387 
005286	DAL112	0493856	4	
001156	CARP15	3208421	4	3073146 3188399 
002653	TH251	0576472	4	1079756 1167996 1170303 3091653 3095588 
007887	PK264	0431946	4	1080272 3085909 
001753	TH102	0416447	4	1080654 3076576 
002855	PK338	3318435	4	1080789 1163897 1170001 1170021 3070476 3070536 3070697 3075759 3076022 3086565 3086698 3087450 3087465 3088757 3089529 3089948 3090066 3090430 3092704 3093818 3095526 3095725 3097120 3097890 3098747 3099669 3099989 3100155 3100182 3100359 3100762 3100786 3101841 3102000 3102105 3102278 3102322 3102969 3102995 3103486 3104660 3105099 3105170 3105287 3105895 3105958 3106762 3107001 3108046 3108728 3109485 3110744 3111488 3111592 3112294 3112355 3112448 3112797 3112870 3112960 3113444 3113981 3114024 3114802 3115170 3116065 3116392 3116464 3116805 3118205 3125605 3125668 3126626 3127208 3127487 3127715 3128188 3128366 3128777 3129160 3129360 3129544 3129759 3130435 3130894 3132705 3132900 3133028 3133386 3133434 3133451 3134011 3134180 3134217 3134309 
004036	DAL105	0030564	4	1081250 3079675 3087983 3092880 3097341 
002394	TAYC	0020988	4	1082150 3097347 
011301	TH224	0431946	5	1083431 1100383 
001423	PK229	3098022	4	1086927 3086015 3086180 3161051 3161291 3162638 3174234 3202052 3225182 3227006 
011538	CARP21	3315568	4	3089341 3092580 
008773	EHII	0431786	4	1087960 3088652 3094719 3095928 3097953 3200235 3219743 3219871 3222659 
004013	DAL204	0163316	4	1088214 1094929 1137955 1158208 1163664 3069337 3070017 3074314 3077762 3087347 3087394 3087696 3092236 3092599 3094809 3099911 3103807 3103933 3105511 3106769 3107774 3158316 3168511 3183035 3184862 3199632 3200739 3217514 
006502	TAYB	0031621	4	1088785 3105046 
005154	PK10	1020104	4	3108036 3134350 
